amount,payment_method,merchant_category,subscription_status,failure_category,failure_code,attempt_number,previous_transactions,previous_successes,previous_failures,previous_recovery_successes,customer_failure_rate,hour_of_day,day_of_week,is_weekend,recovered
558.71,netbanking,healthcare,none,transient,GATEWAY_TIMEOUT,1,13,10,3,1,0.2307692307692307,21,0,0,1
3732.44,netbanking,healthcare,none,insufficient_funds,INSUFFICIENT_FUNDS,1,14,11,3,3,0.2142857142857142,23,0,0,1
703.94,upi,food,none,merchant_error,INVALID_REQUEST,1,16,10,6,6,0.375,0,1,0,1
911.06,upi,food,none,transient,GATEWAY_TIMEOUT,1,22,11,11,1,0.5,1,1,0,1
2374.24,credit_card,travel,none,transient,PROCESSING_TIMEOUT,3,8,6,2,0,0.25,2,1,0,1
1321.35,upi,saas,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,2,8,6,2,2,0.25,3,1,0,0
3971.55,debit_card,food,none,expired_payment_method,CARD_EXPIRED,2,28,16,12,10,0.4285714285714285,4,1,0,0
2142.79,upi,saas,active,expired_payment_method,CARD_EXPIRED,1,22,15,7,7,0.3181818181818182,4,1,0,1
698.16,credit_card,education,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,3,17,13,4,2,0.2352941176470588,5,1,0,0
3567.2,upi,food,active,merchant_error,MERCHANT_CONFIGURATION_ERROR,2,21,19,2,1,0.0952380952380952,5,1,0,0
996.99,upi,travel,none,insufficient_funds,INSUFFICIENT_FUNDS,2,27,21,6,0,0.2222222222222222,7,1,0,0
913.13,credit_card,food,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,20,16,4,2,0.2,9,1,0,0
2801.5,credit_card,ecommerce,none,transient,GATEWAY_TIMEOUT,1,12,10,2,2,0.1666666666666666,9,1,0,1
1152.52,netbanking,food,active,insufficient_funds,BALANCE_LOW,2,8,5,3,2,0.375,10,1,0,0
515.1,netbanking,education,none,transient,GATEWAY_TIMEOUT,1,27,27,0,0,0.0,14,1,0,1
940.01,upi,saas,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,2,15,8,7,6,0.4666666666666667,16,1,0,0
1762.5,wallet,healthcare,active,network_failure,CONNECTION_FAILED,1,11,7,4,0,0.3636363636363636,16,1,0,1
581.25,upi,healthcare,none,insufficient_funds,BALANCE_LOW,2,15,11,4,1,0.2666666666666666,17,1,0,0
381.8,upi,food,none,transient,GATEWAY_TIMEOUT,1,8,7,1,0,0.125,22,1,0,0
237.87,upi,healthcare,none,transient,PROCESSING_TIMEOUT,1,16,14,2,0,0.125,22,1,0,1
1176.82,netbanking,food,none,insufficient_funds,BALANCE_LOW,2,1,1,0,0,0.0,23,1,0,0
451.6,netbanking,travel,active,transient,PROCESSING_TIMEOUT,1,12,9,3,3,0.25,0,2,0,1
2022.14,upi,healthcare,none,insufficient_funds,BALANCE_LOW,1,29,20,9,2,0.3103448275862069,0,2,0,1
1795.97,debit_card,travel,past_due,transient,PROCESSING_TIMEOUT,3,17,13,4,1,0.2352941176470588,2,2,0,1
1189.6,upi,saas,none,insufficient_funds,INSUFFICIENT_FUNDS,2,17,11,6,3,0.3529411764705882,2,2,0,1
2480.35,upi,education,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,2,12,7,5,0,0.4166666666666667,3,2,0,0
466.06,wallet,ecommerce,active,authentication_failure,AUTH_FAILED,1,19,15,4,3,0.2105263157894736,4,2,0,1
4163.19,upi,healthcare,none,transient,GATEWAY_TIMEOUT,1,26,19,7,6,0.2692307692307692,4,2,0,1
821.25,upi,saas,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,2,27,19,8,1,0.2962962962962963,4,2,0,0
1329.72,upi,healthcare,active,transient,PROCESSING_TIMEOUT,2,6,6,0,0,0.0,5,2,0,0
4543.06,upi,healthcare,none,transient,GATEWAY_TIMEOUT,1,18,16,2,1,0.1111111111111111,5,2,0,0
1848.55,upi,travel,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,2,19,15,4,1,0.2105263157894736,6,2,0,1
880.89,credit_card,ecommerce,none,insufficient_funds,INSUFFICIENT_FUNDS,1,11,11,0,0,0.0,6,2,0,0
1102.62,debit_card,healthcare,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,2,29,23,6,1,0.2068965517241379,7,2,0,1
6389.59,upi,saas,none,authentication_failure,OTP_FAILED,1,23,18,5,2,0.217391304347826,7,2,0,0
3161.71,debit_card,education,none,authentication_failure,OTP_FAILED,2,7,6,1,0,0.1428571428571428,8,2,0,0
312.62,debit_card,education,none,transient,GATEWAY_TIMEOUT,3,19,18,1,0,0.0526315789473684,9,2,0,1
1277.98,upi,healthcare,none,transient,GATEWAY_TIMEOUT,1,10,10,0,0,0.0,9,2,0,1
2035.86,upi,food,none,authentication_failure,AUTH_FAILED,2,15,14,1,0,0.0666666666666666,11,2,0,1
2259.46,credit_card,food,active,transient,PROCESSING_TIMEOUT,1,15,13,2,0,0.1333333333333333,12,2,0,0
3953.56,upi,ecommerce,none,unknown,UNKNOWN_ERROR,2,8,7,1,1,0.125,13,2,0,0
3289.46,credit_card,ecommerce,none,insufficient_funds,INSUFFICIENT_FUNDS,1,11,11,0,0,0.0,14,2,0,0
1937.1,netbanking,food,past_due,authentication_failure,OTP_FAILED,1,24,17,7,2,0.2916666666666667,14,2,0,1
108.16,debit_card,travel,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,12,12,0,0,0.0,15,2,0,0
3196.76,debit_card,ecommerce,none,transient,GATEWAY_TIMEOUT,1,10,7,3,0,0.3,16,2,0,1
1454.29,upi,food,active,merchant_error,INVALID_REQUEST,2,15,14,1,0,0.0666666666666666,16,2,0,1
722.43,upi,travel,none,transient,GATEWAY_TIMEOUT,1,20,15,5,3,0.25,17,2,0,1
1608.18,upi,travel,active,insufficient_funds,INSUFFICIENT_FUNDS,2,3,1,2,0,0.6666666666666666,18,2,0,0
966.55,netbanking,travel,active,merchant_error,INVALID_REQUEST,2,29,28,1,1,0.0344827586206896,18,2,0,0
4130.29,upi,saas,active,insufficient_funds,INSUFFICIENT_FUNDS,2,17,16,1,1,0.0588235294117647,18,2,0,0
2885.88,credit_card,saas,active,transient,GATEWAY_TIMEOUT,2,29,24,5,0,0.1724137931034483,19,2,0,0
2515.41,debit_card,healthcare,none,expired_payment_method,CARD_EXPIRED,1,21,14,7,4,0.3333333333333333,21,2,0,1
974.32,upi,ecommerce,none,expired_payment_method,CARD_EXPIRED,3,29,13,16,4,0.5517241379310345,21,2,0,0
2945.61,credit_card,food,none,transient,PROCESSING_TIMEOUT,1,19,17,2,1,0.1052631578947368,21,2,0,0
6397.17,upi,ecommerce,none,transient,PROCESSING_TIMEOUT,2,25,15,10,5,0.4,1,3,0,1
2567.73,upi,healthcare,past_due,expired_payment_method,CARD_EXPIRED,1,3,3,0,0,0.0,1,3,0,0
701.37,upi,travel,none,insufficient_funds,INSUFFICIENT_FUNDS,1,17,14,3,0,0.1764705882352941,3,3,0,1
9304.96,credit_card,food,active,transient,PROCESSING_TIMEOUT,1,28,25,3,2,0.1071428571428571,3,3,0,1
6252.17,upi,education,active,transient,PROCESSING_TIMEOUT,3,4,2,2,1,0.5,6,3,0,0
1188.03,upi,saas,none,authentication_failure,AUTH_FAILED,1,18,16,2,0,0.1111111111111111,7,3,0,0
2555.34,upi,healthcare,none,insufficient_funds,INSUFFICIENT_FUNDS,2,26,23,3,0,0.1153846153846153,7,3,0,0
1005.89,credit_card,ecommerce,none,merchant_error,INVALID_REQUEST,1,12,8,4,0,0.3333333333333333,9,3,0,0
3948.78,upi,ecommerce,none,transient,GATEWAY_TIMEOUT,1,21,21,0,0,0.0,10,3,0,0
341.91,netbanking,food,active,transient,GATEWAY_TIMEOUT,2,28,24,4,0,0.1428571428571428,10,3,0,1
4049.23,upi,food,active,insufficient_funds,BALANCE_LOW,3,13,11,2,2,0.1538461538461538,11,3,0,1
3417.74,upi,saas,none,expired_payment_method,CARD_EXPIRED,1,15,14,1,1,0.0666666666666666,11,3,0,0
2060.97,debit_card,saas,past_due,authentication_failure,AUTH_FAILED,2,17,12,5,4,0.2941176470588235,12,3,0,0
1641.18,debit_card,food,active,insufficient_funds,INSUFFICIENT_FUNDS,1,4,4,0,0,0.0,12,3,0,1
3342.81,netbanking,healthcare,none,authentication_failure,AUTH_FAILED,1,1,1,0,0,0.0,13,3,0,1
1318.49,upi,food,none,network_failure,NETWORK_ERROR,1,1,1,0,0,0.0,14,3,0,0
773.0,debit_card,travel,none,transient,PROCESSING_TIMEOUT,1,1,1,0,0,0.0,15,3,0,1
1054.53,upi,food,active,authentication_failure,AUTH_FAILED,1,18,16,2,2,0.1111111111111111,17,3,0,1
1923.61,wallet,travel,active,insufficient_funds,BALANCE_LOW,1,8,7,1,1,0.125,17,3,0,1
423.29,upi,healthcare,none,network_failure,NETWORK_ERROR,1,19,15,4,0,0.2105263157894736,19,3,0,1
822.43,upi,saas,active,transient,PROCESSING_TIMEOUT,2,24,21,3,3,0.125,20,3,0,1
5704.91,upi,food,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,2,10,10,0,0,0.0,21,3,0,1
7600.52,netbanking,education,none,insufficient_funds,BALANCE_LOW,2,22,11,11,7,0.5,22,3,0,0
1316.66,upi,ecommerce,none,transient,GATEWAY_TIMEOUT,2,9,9,0,0,0.0,23,3,0,1
2427.14,debit_card,saas,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,3,15,15,0,0,0.0,23,3,0,0
744.2,upi,ecommerce,none,expired_payment_method,CARD_EXPIRED,1,8,8,0,0,0.0,1,4,0,0
2234.25,debit_card,healthcare,active,transient,PROCESSING_TIMEOUT,1,2,2,0,0,0.0,3,4,0,1
537.99,netbanking,food,active,transient,GATEWAY_TIMEOUT,2,13,13,0,0,0.0,5,4,0,1
1268.88,upi,ecommerce,none,insufficient_funds,BALANCE_LOW,2,27,23,4,1,0.1481481481481481,6,4,0,0
786.9,upi,ecommerce,active,network_failure,NETWORK_ERROR,1,24,22,2,0,0.0833333333333333,7,4,0,1
1942.31,debit_card,food,none,insufficient_funds,BALANCE_LOW,3,4,3,1,1,0.25,7,4,0,0
4749.36,wallet,education,active,network_failure,NETWORK_ERROR,2,19,18,1,1,0.0526315789473684,9,4,0,1
1588.65,upi,saas,none,insufficient_funds,BALANCE_LOW,1,5,3,2,1,0.4,10,4,0,0
504.32,debit_card,food,none,insufficient_funds,BALANCE_LOW,1,1,0,1,0,1.0,10,4,0,0
1720.94,debit_card,healthcare,active,merchant_error,INVALID_REQUEST,2,14,14,0,0,0.0,12,4,0,0
5387.79,upi,education,active,network_failure,CONNECTION_FAILED,1,2,2,0,0,0.0,13,4,0,1
842.09,debit_card,saas,none,transient,PROCESSING_TIMEOUT,2,12,8,4,3,0.3333333333333333,14,4,0,0
3378.99,debit_card,saas,active,insufficient_funds,BALANCE_LOW,1,5,3,2,1,0.4,14,4,0,0
10254.0,debit_card,saas,active,network_failure,NETWORK_ERROR,1,29,29,0,0,0.0,16,4,0,1
3073.72,upi,healthcare,active,network_failure,CONNECTION_FAILED,1,22,13,9,6,0.4090909090909091,17,4,0,0
2023.08,netbanking,travel,none,transient,PROCESSING_TIMEOUT,2,6,5,1,1,0.1666666666666666,17,4,0,1
4740.06,wallet,healthcare,active,network_failure,NETWORK_ERROR,3,18,14,4,3,0.2222222222222222,18,4,0,1
20882.38,upi,travel,past_due,network_failure,NETWORK_ERROR,1,6,5,1,0,0.1666666666666666,19,4,0,0
2956.64,upi,food,active,insufficient_funds,INSUFFICIENT_FUNDS,2,6,5,1,0,0.1666666666666666,20,4,0,1
350.35,debit_card,saas,active,transient,PROCESSING_TIMEOUT,3,24,22,2,2,0.0833333333333333,21,4,0,1
1351.87,credit_card,travel,active,merchant_error,INVALID_REQUEST,2,18,10,8,5,0.4444444444444444,22,4,0,0
3718.02,debit_card,healthcare,none,insufficient_funds,INSUFFICIENT_FUNDS,1,19,17,2,1,0.1052631578947368,22,4,0,0
2967.58,credit_card,ecommerce,active,merchant_error,INVALID_REQUEST,2,5,5,0,0,0.0,22,4,0,0
2284.94,wallet,healthcare,none,expired_payment_method,CARD_EXPIRED,1,22,21,1,1,0.0454545454545454,23,4,0,1
2936.24,credit_card,healthcare,active,insufficient_funds,INSUFFICIENT_FUNDS,1,8,5,3,3,0.375,23,4,0,0
3786.3,upi,healthcare,none,insufficient_funds,BALANCE_LOW,3,21,20,1,1,0.0476190476190476,1,5,1,0
1910.1,upi,ecommerce,active,transient,GATEWAY_TIMEOUT,2,18,12,6,4,0.3333333333333333,1,5,1,0
1230.61,credit_card,travel,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,2,4,4,0,0,0.0,2,5,1,0
1737.59,debit_card,healthcare,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,9,6,3,3,0.3333333333333333,4,5,1,0
4852.02,upi,healthcare,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,19,14,5,2,0.2631578947368421,4,5,1,0
4459.8,upi,saas,active,unknown,UNKNOWN_ERROR,2,29,24,5,3,0.1724137931034483,5,5,1,0
5133.34,upi,healthcare,active,transient,GATEWAY_TIMEOUT,2,9,8,1,1,0.1111111111111111,6,5,1,0
3321.35,upi,food,none,insufficient_funds,BALANCE_LOW,2,24,23,1,0,0.0416666666666666,7,5,1,0
8924.07,upi,travel,active,merchant_error,INVALID_REQUEST,1,18,14,4,4,0.2222222222222222,8,5,1,0
1473.75,netbanking,saas,active,insufficient_funds,INSUFFICIENT_FUNDS,1,23,19,4,4,0.1739130434782608,9,5,1,1
2450.75,upi,ecommerce,none,expired_payment_method,CARD_EXPIRED,3,15,14,1,0,0.0666666666666666,10,5,1,1
3626.43,upi,travel,past_due,insufficient_funds,BALANCE_LOW,2,11,4,7,6,0.6363636363636364,11,5,1,0
2312.55,debit_card,education,none,network_failure,NETWORK_ERROR,3,15,12,3,1,0.2,12,5,1,1
668.39,netbanking,healthcare,active,insufficient_funds,INSUFFICIENT_FUNDS,1,13,7,6,4,0.4615384615384615,13,5,1,0
2691.17,netbanking,saas,active,insufficient_funds,INSUFFICIENT_FUNDS,1,27,23,4,1,0.1481481481481481,16,5,1,0
7417.41,netbanking,travel,active,network_failure,CONNECTION_FAILED,2,21,14,7,6,0.3333333333333333,18,5,1,1
3157.86,upi,ecommerce,none,unknown,UNKNOWN_ERROR,2,27,22,5,3,0.1851851851851851,18,5,1,0
1688.37,upi,saas,active,transient,PROCESSING_TIMEOUT,2,29,27,2,1,0.0689655172413793,18,5,1,0
1508.8,upi,healthcare,none,insufficient_funds,INSUFFICIENT_FUNDS,2,13,12,1,1,0.0769230769230769,19,5,1,0
1025.91,upi,saas,none,transient,GATEWAY_TIMEOUT,1,28,25,3,2,0.1071428571428571,19,5,1,0
930.18,credit_card,saas,none,expired_payment_method,CARD_EXPIRED,1,24,18,6,0,0.25,20,5,1,0
1390.05,wallet,food,none,insufficient_funds,BALANCE_LOW,2,12,12,0,0,0.0,20,5,1,1
1761.32,upi,healthcare,none,authentication_failure,AUTH_FAILED,1,10,7,3,3,0.3,21,5,1,0
693.48,wallet,food,none,transient,PROCESSING_TIMEOUT,2,6,4,2,1,0.3333333333333333,22,5,1,1
1042.68,wallet,food,none,expired_payment_method,CARD_EXPIRED,1,13,9,4,0,0.3076923076923077,23,5,1,0
1850.94,netbanking,healthcare,none,authentication_failure,OTP_FAILED,1,13,12,1,1,0.0769230769230769,0,6,1,1
2014.82,upi,food,active,insufficient_funds,BALANCE_LOW,2,18,17,1,1,0.0555555555555555,1,6,1,0
3863.45,credit_card,food,active,unknown,UNKNOWN_ERROR,1,15,14,1,0,0.0666666666666666,4,6,1,0
3042.02,upi,food,active,expired_payment_method,CARD_EXPIRED,1,21,20,1,0,0.0476190476190476,4,6,1,1
4819.99,debit_card,education,active,merchant_error,INVALID_REQUEST,1,3,3,0,0,0.0,5,6,1,0
549.62,upi,healthcare,past_due,transient,GATEWAY_TIMEOUT,1,26,14,12,7,0.4615384615384615,5,6,1,0
622.75,upi,travel,none,expired_payment_method,CARD_EXPIRED,1,7,6,1,1,0.1428571428571428,6,6,1,0
2017.31,upi,healthcare,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,2,29,22,7,3,0.2413793103448276,6,6,1,0
3596.55,wallet,food,none,insufficient_funds,INSUFFICIENT_FUNDS,1,6,5,1,1,0.1666666666666666,9,6,1,0
1349.37,credit_card,travel,none,unknown,UNKNOWN_ERROR,1,11,11,0,0,0.0,10,6,1,1
648.38,netbanking,education,none,authentication_failure,OTP_FAILED,1,6,5,1,0,0.1666666666666666,10,6,1,1
1928.94,credit_card,food,past_due,network_failure,CONNECTION_FAILED,1,29,15,14,13,0.4827586206896552,10,6,1,1
1204.81,debit_card,food,active,authentication_failure,OTP_FAILED,2,26,24,2,2,0.0769230769230769,11,6,1,0
813.72,upi,travel,active,insufficient_funds,INSUFFICIENT_FUNDS,1,23,17,6,0,0.2608695652173913,12,6,1,0
998.54,upi,healthcare,none,insufficient_funds,INSUFFICIENT_FUNDS,2,23,20,3,2,0.1304347826086956,12,6,1,1
1162.32,upi,travel,none,network_failure,CONNECTION_FAILED,1,12,6,6,6,0.5,13,6,1,0
804.54,credit_card,ecommerce,none,expired_payment_method,CARD_EXPIRED,2,25,24,1,1,0.04,14,6,1,0
3696.16,upi,travel,none,transient,GATEWAY_TIMEOUT,1,28,27,1,1,0.0357142857142857,14,6,1,1
1873.3,netbanking,healthcare,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,13,9,4,4,0.3076923076923077,14,6,1,0
1515.62,debit_card,saas,none,insufficient_funds,INSUFFICIENT_FUNDS,1,12,9,3,0,0.25,15,6,1,0
1531.0,credit_card,food,none,transient,PROCESSING_TIMEOUT,2,19,17,2,0,0.1052631578947368,15,6,1,0
10114.43,debit_card,travel,none,insufficient_funds,INSUFFICIENT_FUNDS,1,25,23,2,0,0.08,16,6,1,0
2450.68,netbanking,food,none,authentication_failure,OTP_FAILED,1,27,23,4,3,0.1481481481481481,17,6,1,1
1662.53,netbanking,food,none,unknown,UNKNOWN_ERROR,1,26,25,1,0,0.0384615384615384,17,6,1,0
794.76,netbanking,travel,none,authentication_failure,AUTH_FAILED,2,19,19,0,0,0.0,17,6,1,1
1063.13,upi,healthcare,active,unknown,UNKNOWN_ERROR,1,22,18,4,1,0.1818181818181818,17,6,1,1
1653.41,upi,education,none,insufficient_funds,INSUFFICIENT_FUNDS,1,23,18,5,0,0.217391304347826,18,6,1,0
2288.64,upi,healthcare,none,insufficient_funds,INSUFFICIENT_FUNDS,1,25,24,1,0,0.04,19,6,1,0
2700.59,credit_card,food,past_due,unknown,UNKNOWN_ERROR,1,14,14,0,0,0.0,19,6,1,1
442.26,debit_card,food,active,transient,GATEWAY_TIMEOUT,1,9,8,1,0,0.1111111111111111,20,6,1,0
3768.01,upi,ecommerce,none,network_failure,CONNECTION_FAILED,1,23,19,4,2,0.1739130434782608,21,6,1,1
6221.77,netbanking,food,active,transient,GATEWAY_TIMEOUT,2,25,25,0,0,0.0,23,6,1,1
3495.01,upi,travel,none,unknown,UNKNOWN_ERROR,2,15,14,1,0,0.0666666666666666,0,0,0,0
842.25,upi,healthcare,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,18,12,6,1,0.3333333333333333,2,0,0,1
2038.46,upi,education,none,insufficient_funds,BALANCE_LOW,1,24,21,3,0,0.125,3,0,0,0
2145.51,netbanking,food,none,network_failure,CONNECTION_FAILED,1,15,7,8,0,0.5333333333333333,3,0,0,1
504.7,debit_card,travel,none,insufficient_funds,BALANCE_LOW,1,11,8,3,2,0.2727272727272727,3,0,0,1
1092.75,upi,ecommerce,active,transient,PROCESSING_TIMEOUT,1,4,2,2,2,0.5,5,0,0,1
276.99,debit_card,healthcare,none,insufficient_funds,INSUFFICIENT_FUNDS,1,22,21,1,0,0.0454545454545454,5,0,0,0
1369.29,wallet,food,none,insufficient_funds,BALANCE_LOW,2,10,7,3,3,0.3,5,0,0,0
1968.14,credit_card,ecommerce,active,merchant_error,INVALID_REQUEST,1,29,27,2,0,0.0689655172413793,8,0,0,0
2704.62,debit_card,ecommerce,none,insufficient_funds,BALANCE_LOW,1,7,5,2,2,0.2857142857142857,9,0,0,0
4007.9,debit_card,saas,none,transient,GATEWAY_TIMEOUT,1,8,8,0,0,0.0,11,0,0,0
5352.1,upi,healthcare,none,network_failure,CONNECTION_FAILED,1,14,12,2,2,0.1428571428571428,11,0,0,1
1781.03,upi,saas,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,3,19,18,1,1,0.0526315789473684,13,0,0,0
4302.13,upi,saas,active,network_failure,CONNECTION_FAILED,2,8,6,2,0,0.25,15,0,0,1
5938.47,upi,saas,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,15,12,3,3,0.2,16,0,0,1
1310.77,upi,saas,active,authentication_failure,OTP_FAILED,1,6,6,0,0,0.0,18,0,0,0
4926.21,upi,healthcare,none,network_failure,CONNECTION_FAILED,2,3,3,0,0,0.0,22,0,0,1
627.59,upi,healthcare,none,insufficient_funds,BALANCE_LOW,3,17,15,2,1,0.1176470588235294,23,0,0,0
2593.04,credit_card,travel,none,unknown,UNKNOWN_ERROR,2,28,19,9,4,0.3214285714285714,0,1,0,0
1044.65,credit_card,travel,none,insufficient_funds,INSUFFICIENT_FUNDS,1,5,3,2,0,0.4,1,1,0,1
918.84,credit_card,saas,none,authentication_failure,AUTH_FAILED,1,27,22,5,0,0.1851851851851851,2,1,0,1
3935.8,upi,travel,none,transient,GATEWAY_TIMEOUT,2,28,27,1,0,0.0357142857142857,5,1,0,0
1372.47,upi,ecommerce,active,insufficient_funds,BALANCE_LOW,2,4,3,1,0,0.25,5,1,0,0
449.48,netbanking,ecommerce,none,insufficient_funds,INSUFFICIENT_FUNDS,3,10,5,5,1,0.5,6,1,0,0
1887.28,upi,education,active,transient,PROCESSING_TIMEOUT,3,16,11,5,2,0.3125,6,1,0,0
1225.65,debit_card,travel,active,insufficient_funds,INSUFFICIENT_FUNDS,2,18,17,1,1,0.0555555555555555,7,1,0,0
1405.82,debit_card,travel,none,insufficient_funds,INSUFFICIENT_FUNDS,1,17,14,3,1,0.1764705882352941,7,1,0,0
373.63,debit_card,healthcare,none,authentication_failure,OTP_FAILED,1,28,25,3,2,0.1071428571428571,8,1,0,0
10435.81,credit_card,saas,active,unknown,UNKNOWN_ERROR,1,19,12,7,3,0.3684210526315789,9,1,0,1
1188.31,credit_card,travel,active,network_failure,NETWORK_ERROR,1,2,1,1,1,0.5,9,1,0,0
2873.47,upi,travel,active,network_failure,NETWORK_ERROR,1,16,13,3,2,0.1875,10,1,0,0
4789.12,debit_card,ecommerce,none,transient,GATEWAY_TIMEOUT,2,12,11,1,0,0.0833333333333333,10,1,0,1
4769.25,upi,saas,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,28,24,4,3,0.1428571428571428,12,1,0,0
809.51,wallet,food,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,7,6,1,0,0.1428571428571428,12,1,0,0
1832.02,credit_card,travel,active,authentication_failure,AUTH_FAILED,2,3,3,0,0,0.0,13,1,0,1
2873.96,credit_card,food,none,expired_payment_method,CARD_EXPIRED,2,18,18,0,0,0.0,14,1,0,0
596.16,upi,healthcare,active,transient,PROCESSING_TIMEOUT,2,6,5,1,1,0.1666666666666666,15,1,0,1
2976.84,debit_card,travel,active,authentication_failure,AUTH_FAILED,1,7,6,1,0,0.1428571428571428,15,1,0,0
348.01,debit_card,healthcare,none,insufficient_funds,BALANCE_LOW,1,23,12,11,0,0.4782608695652174,16,1,0,0
3041.0,upi,ecommerce,none,insufficient_funds,INSUFFICIENT_FUNDS,1,21,18,3,0,0.1428571428571428,16,1,0,0
7613.06,debit_card,saas,active,insufficient_funds,BALANCE_LOW,2,10,9,1,0,0.1,17,1,0,0
717.95,upi,education,active,authentication_failure,AUTH_FAILED,1,25,25,0,0,0.0,18,1,0,0
969.25,netbanking,healthcare,active,network_failure,CONNECTION_FAILED,1,16,11,5,5,0.3125,18,1,0,1
2703.85,credit_card,food,none,transient,GATEWAY_TIMEOUT,1,13,10,3,3,0.2307692307692307,19,1,0,0
5181.2,credit_card,saas,active,transient,GATEWAY_TIMEOUT,1,14,9,5,0,0.3571428571428571,20,1,0,0
5073.06,upi,healthcare,none,network_failure,NETWORK_ERROR,1,16,15,1,1,0.0625,21,1,0,1
2356.61,upi,saas,active,network_failure,NETWORK_ERROR,1,23,20,3,3,0.1304347826086956,22,1,0,0
1316.54,credit_card,saas,none,insufficient_funds,BALANCE_LOW,1,13,10,3,2,0.2307692307692307,23,1,0,1
5280.02,debit_card,food,none,transient,PROCESSING_TIMEOUT,3,12,8,4,3,0.3333333333333333,0,2,0,1
2948.29,upi,food,active,authentication_failure,AUTH_FAILED,1,29,21,8,4,0.2758620689655172,1,2,0,0
3965.69,wallet,healthcare,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,29,27,2,1,0.0689655172413793,2,2,0,0
570.81,upi,saas,none,insufficient_funds,BALANCE_LOW,2,5,5,0,0,0.0,3,2,0,0
221.02,upi,education,none,transient,GATEWAY_TIMEOUT,1,6,2,4,4,0.6666666666666666,3,2,0,0
832.18,debit_card,ecommerce,none,transient,PROCESSING_TIMEOUT,1,9,7,2,2,0.2222222222222222,5,2,0,1
4300.42,upi,ecommerce,none,authentication_failure,AUTH_FAILED,1,6,6,0,0,0.0,6,2,0,1
4998.75,upi,education,active,transient,PROCESSING_TIMEOUT,1,12,10,2,2,0.1666666666666666,7,2,0,0
563.9,credit_card,food,active,insufficient_funds,INSUFFICIENT_FUNDS,1,1,0,1,1,1.0,7,2,0,0
144.44,credit_card,food,none,unknown,UNKNOWN_ERROR,1,29,21,8,8,0.2758620689655172,8,2,0,1
4777.58,netbanking,education,none,insufficient_funds,INSUFFICIENT_FUNDS,3,20,19,1,1,0.05,11,2,0,0
4831.59,wallet,saas,active,expired_payment_method,CARD_EXPIRED,1,26,19,7,0,0.2692307692307692,12,2,0,1
1236.89,credit_card,saas,none,insufficient_funds,INSUFFICIENT_FUNDS,1,13,9,4,3,0.3076923076923077,13,2,0,1
1608.49,upi,food,active,transient,PROCESSING_TIMEOUT,1,19,17,2,1,0.1052631578947368,14,2,0,0
888.91,upi,education,none,network_failure,CONNECTION_FAILED,1,5,5,0,0,0.0,14,2,0,1
675.99,netbanking,travel,active,expired_payment_method,CARD_EXPIRED,1,21,15,6,4,0.2857142857142857,15,2,0,1
954.09,upi,ecommerce,none,transient,GATEWAY_TIMEOUT,1,23,20,3,1,0.1304347826086956,15,2,0,1
1160.42,upi,healthcare,none,authentication_failure,AUTH_FAILED,3,20,16,4,3,0.2,18,2,0,0
3088.58,netbanking,travel,none,merchant_error,INVALID_REQUEST,1,29,24,5,3,0.1724137931034483,18,2,0,1
2381.34,upi,travel,none,merchant_error,INVALID_REQUEST,2,19,13,6,3,0.3157894736842105,18,2,0,0
841.36,wallet,saas,none,transient,PROCESSING_TIMEOUT,1,5,5,0,0,0.0,19,2,0,1
10516.91,credit_card,education,none,merchant_error,INVALID_REQUEST,1,5,4,1,0,0.2,20,2,0,0
272.7,credit_card,travel,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,28,19,9,4,0.3214285714285714,21,2,0,1
1164.68,debit_card,ecommerce,active,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,21,19,2,1,0.0952380952380952,22,2,0,1
1820.65,netbanking,food,active,transient,GATEWAY_TIMEOUT,2,15,11,4,2,0.2666666666666666,22,2,0,0
1265.22,debit_card,saas,active,insufficient_funds,BALANCE_LOW,1,14,12,2,1,0.1428571428571428,23,2,0,0
